hgnc_symbol,gene_biotype,mean.CPM,min.CPM,max.CPM,express.in.libs
GSDMC,protein_coding,0.01514608390528371,0,0.12523070109332277,3
GSG1L,protein_coding,0.05252672786194423,0,0.34106573755766734,5
GSG1L2,protein_coding,0,0,0,0
GSTA1,protein_coding,0,0,0,0
GSTA2,protein_coding,0,0,0,0
GSTA3,protein_coding,0,0,0,0
GSTA4,protein_coding,0.24597721988520868,0,0.8766149076532593,13
GSTA5,protein_coding,0,0,0,0
GSTT2B,protein_coding,0.18402927232231872,0,1.6245612047494087,6
GSX1,protein_coding,0.004609873019996613,0,0.09219746039993226,1
GSX2,protein_coding,0,0,0,0
GTF2A1L,protein_coding,0.027701275517697976,0,0.2765923811997968,3
GTSF1L,protein_coding,0.056311333869836236,0,0.3962295250101691,4
GUCA1A,protein_coding,0.03489845210440705,0,0.40614030118735217,3
GUCA1C,protein_coding,0,0,0,0
GUCA2A,protein_coding,0.004609873019996613,0,0.09219746039993226,1
GUCA2B,protein_coding,0,0,0,0
GUCY1A2,protein_coding,0.15840858017760837,0,1.1969092325738686,10
GUCY2C,protein_coding,0.1712094837608062,0,0.8966002712707156,11
GUCY2D,protein_coding,0.045196039725795285,0,0.5536137070369241,3
GUCY2F,protein_coding,0.07789071553940449,0,0.4518614822361593,7
GULP1,protein_coding,0.05457858312989877,0,0.40614030118735217,5
GXYLT2,protein_coding,0.17871033362745173,0,1.4508846223290823,10
GYG2,protein_coding,0.023811183085032668,0,0.20633522428836962,3
GYPA,protein_coding,0.03974124555052572,0,0.427467583062096,3
GYPB,protein_coding,0,0,0,0
GYPE,protein_coding,0.09586240824373463,0,0.6453822227995258,7
GYS2,protein_coding,0.0194465548578525,0,0.18439492079986453,3
HABP2,protein_coding,0,0,0,0
HAND1,protein_coding,0.018784605163998415,0,0.37569210327996827,1
HAND2,protein_coding,0.014890558903746912,0,0.1725804769816155,2
HAO1,protein_coding,0,0,0,0
HAO2,protein_coding,0.008629023849080774,0,0.1725804769816155,1
HAP1,protein_coding,0.020054094813268267,0,0.25046140218664553,2
HAPLN1,protein_coding,0.0226771086092197,0,0.15062049407871977,4
HAPLN2,protein_coding,0.02077714619991698,0,0.19811476250508456,3
HBE1,protein_coding,0,0,0,0
HBG1,protein_coding,0.033109430746730506,0,0.35864010850828626,2
HBM,protein_coding,0,0,0,0
HBQ1,protein_coding,0.008060470124050458,0,0.16120940248100915,1
HBZ,protein_coding,0,0,0,0
HCAR1,protein_coding,0.10863751252810154,0,0.4744114805794513,9
HCN1,protein_coding,0.037217758164306725,0,0.4609873019996613,3
HCN4,protein_coding,0.03765071803965881,0,0.37569210327996827,3
HCRT,protein_coding,0.04014953963220599,0,0.5984546162869343,3
HCRTR2,protein_coding,0,0,0,0
HDGFL1,protein_coding,0.014788178493607822,0,0.17053286877883367,2
HECW1,protein_coding,0.15793696867006612,0,0.9688239873146173,7
HELT,protein_coding,0,0,0,0
HEPACAM,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
HEPACAM2,protein_coding,0.036653899106656895,0,0.35068777728531864,3
HEPH,protein_coding,0.015064542328081871,0,0.18439492079986453,2
HEPN1,protein_coding,0.004609873019996613,0,0.09219746039993226,1
HES2,protein_coding,0.045202738361580425,0,0.25648054983725754,5
HES3,protein_coding,0,0,0,0
HES5,protein_coding,0.05837812335509276,0,0.36878984159972905,7
HEY2,protein_coding,0.06477485020923501,0,0.27680685351846207,7
HFM1,protein_coding,0.09111436663265957,0,0.658679869379461,6
HGFAC,protein_coding,0.03986998121765523,0,0.23379185152354576,5
HHATL,protein_coding,0.006261535054666138,0,0.12523070109332277,1
HHIP,protein_coding,0.14019612080806768,0,1.014172064399255,7
HHIPL1,protein_coding,0.1336872799599985,0,1.014172064399255,8
HHIPL2,protein_coding,0.20638803435326125,0,0.511598606336501,13
HHLA1,protein_coding,0.03254825555643766,0,0.18439492079986453,4
HIF3A,protein_coding,0.10424332150072978,0,0.6261535054666139,7
HIGD1B,protein_coding,0.16089473455466138,0,0.6190056728651089,10
HIGD1C,protein_coding,0.03857168124846282,0,0.2867252959015448,5
HIGD2B,protein_coding,0.03269640500748041,0,0.18320232904241543,5
HKDC1,protein_coding,0.03122094308926553,0,0.25986580394753933,4
HLA-DQB2,protein_coding,0.06958739936804487,0,0.41521028027769313,5
HMCN2,protein_coding,0.02883168646865077,0,0.20307015059367609,4
HMGB4,protein_coding,0.015797156246619395,0,0.1725804769816155,2
HMGCLL1,protein_coding,0.017053286877883368,0,0.34106573755766734,1
HMGCS2,protein_coding,0.01087140807466275,0,0.12523070109332277,2
HMHB1,protein_coding,0,0,0,0
HMX1,protein_coding,0.006261535054666138,0,0.12523070109332277,1
HMX2,protein_coding,0.008884548850617572,0,0.09219746039993226,2
HMX3,protein_coding,0,0,0,0
HNF1A,protein_coding,0.025117367721606186,0,0.1725804769816155,4
HNF1B,protein_coding,0.17494129533226901,0,1.023197212673002,10
HNF4A,protein_coding,0.01498064146201201,0,0.16120940248100915,2
HNF4G,protein_coding,0,0,0,0
HNRNPCL2,protein_coding,0.09351004619882876,0,1.0390611216881278,4
HNRNPCL3,protein_coding,0.016059867601331535,0,0.1433626479507724,3
HNRNPCL4,protein_coding,0.017726588016785217,0,0.18320232904241543,3
HOGA1,protein_coding,0.041458393994729136,0,0.427467583062096,3
HORMAD2,protein_coding,0.03135211628482599,0,0.346353707229376,3
HOXA11,protein_coding,0.006496645098688483,0,0.12993290197376967,1
HOXA13,protein_coding,0.06727803171866366,0,0.5009228043732911,5
HOXA5,protein_coding,0.10601604486249676,0,0.5379601627624294,9
HOXA6,protein_coding,0.09937486433988597,0,0.5195305608440639,8
HOXA7,protein_coding,0.14838371601902675,0,0.8519045340953741,9
HOXB1,protein_coding,0.02009115411465598,0,0.2765923811997968,2
HOXB13,protein_coding,0.09726674002145277,0,0.4609873019996613,7
HOXB5,protein_coding,0.03401482439673788,0,0.36640465808483086,4
HOXB6,protein_coding,0.12921125310464068,0,1.255240379779002,8
HOXB8,protein_coding,0.028592999609670256,0,0.36878984159972905,2
HOXC10,protein_coding,0,0,0,0
HOXC11,protein_coding,0.004609873019996613,0,0.09219746039993226,1
HOXC12,protein_coding,0.02140761895994985,0,0.25046140218664553,3
HOXC13,protein_coding,0,0,0,0
HOXC5,protein_coding,0,0,0,0
HOXC6,protein_coding,0.035019330832885054,0,0.22416295495704774,4
HOXC8,protein_coding,0.006261535054666138,0,0.12523070109332277,1
HOXC9,protein_coding,0.0367485988339646,0,0.36878984159972905,4
HOXD1,protein_coding,0,0,0,0
HOXD10,protein_coding,0.009905738125254228,0,0.19811476250508456,1
HOXD11,protein_coding,0.012523070109332277,0,0.25046140218664553,1
HOXD12,protein_coding,0,0,0,0
HOXD13,protein_coding,0.013494421870614186,0,0.18439492079986453,2
HOXD3,protein_coding,0.01514608390528371,0,0.12523070109332277,3
HOXD4,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
HOXD8,protein_coding,0.0086588426807344,0,0.173176853614688,1
HOXD9,protein_coding,0,0,0,0
HPCA,protein_coding,0,0,0,0
HPDL,protein_coding,0.10612278833275021,0,0.8966002712707156,6
HPN,protein_coding,0.15438796944306846,0,0.692707414458752,9
HPSE2,protein_coding,0.04500031251725681,0,0.389798705921309,5
HR,protein_coding,0.11884426379009458,0,0.5177414309448465,6
HRC,protein_coding,0.07784273746544175,0,0.41521028027769313,7
HRCT1,protein_coding,0.006496645098688483,0,0.12993290197376967,1
HRG,protein_coding,0.02601749197994646,0,0.25046140218664553,3
HRH3,protein_coding,0.013238896869077388,0,0.1725804769816155,2
HS3ST4,protein_coding,0.04747909397823329,0,0.18320232904241543,7
HS3ST5,protein_coding,0.07390892313902339,0,0.3962295250101691,6
HS3ST6,protein_coding,0.016057668142877672,0,0.17053286877883367,2
HS6ST2,protein_coding,0.025763748652660394,0,0.25046140218664553,3
HS6ST3,protein_coding,0.043108610754921096,0,0.4609873019996613,3
HSD17B2,protein_coding,0.17719381340784512,0,0.9688239873146173,10
HSD17B3,protein_coding,0.051785142910304685,0,0.25648054983725754,6
HSD17B6,protein_coding,0.10726367477888141,0,0.8304205605553863,7
HSD3B1,protein_coding,0.02009115411465598,0,0.2765923811997968,2
HSD3B2,protein_coding,0.04983047267562319,0,0.34106573755766734,5
HSFY1,protein_coding,0.008398872969976618,0,0.12523070109332277,2
HSFY2,protein_coding,0.018923729744113597,0,0.25046140218664553,3
HSPA12A,protein_coding,0.24901496629216904,0,0.8122806023747043,14
HSPB2,protein_coding,0,0,0,0
HSPB2-C11orf52,protein_coding,0,0,0,0
HSPB3,protein_coding,0.010536210885287098,0,0.12523070109332277,2
HSPB6,protein_coding,0.06624909014212109,0,0.3962295250101691,5
HSPB7,protein_coding,0.1499335682835308,0,0.690321907926462,10
HSPB8,protein_coding,0.01514608390528371,0,0.12523070109332277,3
HTN1,protein_coding,0.006261535054666138,0,0.12523070109332277,1
HTN3,protein_coding,0,0,0,0
HTR1A,protein_coding,0.01713294312932889,0,0.25046140218664553,2
HTR1B,protein_coding,0,0,0,0
HTR1D,protein_coding,0.019856606704257852,0,0.17053286877883367,3
HTR1E,protein_coding,0.021683186561453047,0,0.25046140218664553,2
HTR2A,protein_coding,0.17820223653050826,0,1.282416303296908,10
HTR2C,protein_coding,0.012993290197376967,0,0.25986580394753933,1
HTR3A,protein_coding,0.09984892393383227,0,0.8966002712707156,5
HTR3B,protein_coding,0.006261535054666138,0,0.12523070109332277,1
HTR3C,protein_coding,0,0,0,0
HTR3D,protein_coding,0.010153507529683805,0,0.20307015059367609,1
HTR3E,protein_coding,0.07968690357913558,0,0.5943442875152537,7
HTR4,protein_coding,0.11303283893808976,0,0.9285085092976633,9
HTR5A,protein_coding,0,0,0,0
HTR6,protein_coding,0.01455711522273894,0,0.16120940248100915,2
HUNK,protein_coding,0.047079753689362396,0,0.5009228043732911,4
HYAL4,protein_coding,0.01898799966719908,0,0.2765923811997968,2
HYKK,protein_coding,0.18067027924922172,0,1.0316761214418482,10
IAPP,protein_coding,0.014027669802624472,0,0.15062049407871977,2
IBSP,protein_coding,0.02192755838146541,0,0.346353707229376,2
ID4,protein_coding,0.012523070109332277,0,0.25046140218664553,1
IDI2,protein_coding,0.015168886799404872,0,0.15528606935572023,2
IFITM5,protein_coding,0.05621588825739673,0,0.41521028027769313,4
IFNA10,protein_coding,0.01416839306432366,0,0.15813716019315044,2
IFNA14,protein_coding,0.00515838060720924,0,0.10316761214418481,1
IFNA16,protein_coding,0.009905738125254228,0,0.19811476250508456,1
IFNA17,protein_coding,0.017932005425414312,0,0.35864010850828626,1
IFNA2,protein_coding,0.022211667485092606,0,0.34106573755766734,2
IFNA21,protein_coding,0.006261535054666138,0,0.12523070109332277,1
IFNA4,protein_coding,0.015227537767373294,0,0.17932005425414313,2
IFNA5,protein_coding,0.004609873019996613,0,0.09219746039993226,1
IFNA6,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
IFNA7,protein_coding,0.013840342675923104,0,0.27680685351846207,1
IFNA8,protein_coding,0.01618986738467039,0,0.173176853614688,2
IFNE,protein_coding,0.00515838060720924,0,0.10316761214418481,1
IFNL1,protein_coding,0.13246513041601757,0,0.690321907926462,7
IFNL2,protein_coding,0,0,0,0
IFNL3,protein_coding,0,0,0,0
IFNW1,protein_coding,0.03865885651758674,0,0.3162743203863009,4
IGDCC3,protein_coding,0.024027798257758436,0,0.3224188049620183,2
IGDCC4,protein_coding,0.12385829057808831,0,1.1886885750305074,7
IGF2BP1,protein_coding,0.1438557181968745,0,0.6448376099240366,10
IGFBP1,protein_coding,0,0,0,0
IGFBP2,protein_coding,0.13645630791713806,0,0.5195305608440639,11
IGFBP5,protein_coding,0.06176864159556267,0,0.6448376099240366,3
IGFBP6,protein_coding,0.028672529590154476,0,0.5734505918030895,1
IGFBPL1,protein_coding,0,0,0,0
IGFL1,protein_coding,0,0,0,0
IGFL2,protein_coding,0.012335145954671417,0,0.16120940248100915,2
IGFL3,protein_coding,0,0,0,0
IGFL4,protein_coding,0.04300125391866634,0,0.25986580394753933,4
IGLL1,protein_coding,0.10777405960134882,0,0.5177414309448465,8
IGSF1,protein_coding,0.013769989472117385,0,0.18320232904241543,2
IGSF11,protein_coding,0.03865933565386805,0,0.346353707229376,4
IGSF21,protein_coding,0.015471347544412182,0,0.1317359738758922,3
IGSF22,protein_coding,0.04360194032813604,0,0.6613145888569788,3
IGSF23,protein_coding,0.005068428210650032,0,0.10136856421300064,1
IGSF5,protein_coding,0.011689592576177289,0,0.23379185152354576,1
IHH,protein_coding,0.07197174843060067,0,0.6092104517810283,4
IL11,protein_coding,0.00916011645212077,0,0.18320232904241543,1
IL13,protein_coding,0.11026631875130381,0,0.5195305608440639,8
IL13RA2,protein_coding,0.014336264795077238,0,0.2867252959015448,1
IL17A,protein_coding,0.06433934610686805,0,0.3224188049620183,6
IL17B,protein_coding,0,0,0,0
IL17D,protein_coding,0.07793028143259229,0,0.511598606336501,7
IL17F,protein_coding,0.15949255578785984,0,1.2122379753028159,7
IL17REL,protein_coding,0.06624939240586057,0,0.35068777728531864,7
IL1F10,protein_coding,0.00515838060720924,0,0.10316761214418481,1
IL1RAPL1,protein_coding,0.006920171337961552,0,0.13840342675923104,1
IL1RAPL2,protein_coding,0,0,0,0
IL20RA,protein_coding,0.02470102713465259,0,0.36878984159972905,2
IL21,protein_coding,0.025164905707819072,0,0.345160953963231,2
IL22,protein_coding,0.05644632327238125,0,0.6325486407726018,4
IL22RA1,protein_coding,0.08718116098431285,0,0.8966002712707156,4
IL22RA2,protein_coding,0.036783231030791154,0,0.35068777728531864,4
IL23R,protein_coding,0.09231456851184931,0,0.345160953963231,10
IL25,protein_coding,0,0,0,0
IL26,protein_coding,0.0173176853614688,0,0.346353707229376,1
IL3,protein_coding,0.12516560430461526,0,1.106960121352053,6
IL31,protein_coding,0.006496645098688483,0,0.12993290197376967,1
IL33,protein_coding,0.013065238616866762,0,0.15813716019315044,2
IL34,protein_coding,0,0,0,0
IL36A,protein_coding,0,0,0,0
IL37,protein_coding,0.012975286220307554,0,0.15813716019315044,2
IL4,protein_coding,0,0,0,0
IL5,protein_coding,0.1062103065235869,0,0.5129610996745151,8
IL9,protein_coding,0,0,0,0
IMPG1,protein_coding,0.04834048338811299,0,0.35864010850828626,5
INHA,protein_coding,0.01132996326531617,0,0.12523070109332277,2
INHBB,protein_coding,0.009678301230646644,0,0.10136856421300064,2
INHBC,protein_coding,0.024843244034401996,0,0.15813716019315044,4
INHBE,protein_coding,0.12406491126116406,0,0.427467583062096,9
INMT,protein_coding,0.05139552047529937,0,0.4300879438523172,4
INPP5J,protein_coding,0.0769155004055263,0,0.86588426807344,5
INS,protein_coding,0.004609873019996613,0,0.09219746039993226,1
INS-IGF2,protein_coding,0,0,0,0
INSC,protein_coding,0.027275109466685304,0,0.35864010850828626,3
INSL3,protein_coding,0.1543463400246751,0,0.9285085092976633,9
INSL4,protein_coding,0.022729765617117106,0,0.25648054983725754,2
INSL5,protein_coding,0,0,0,0
INSL6,protein_coding,0.011419915661875378,0,0.12523070109332277,2
INSM2,protein_coding,0.10262359850303393,0,0.5531847623995936,8
INSRR,protein_coding,0.13666415337718155,0,1.0992139742544926,7
IP6K3,protein_coding,0.018596681009337555,0,0.16120940248100915,3
IQCA1,protein_coding,0.06732879228448507,0,0.3962295250101691,7
IQCA1L,protein_coding,0,0,0,0
IQCF1,protein_coding,0,0,0,0
IQCF2,protein_coding,0,0,0,0
IQCF3,protein_coding,0,0,0,0
IQCF5,protein_coding,0,0,0,0
IQCF6,protein_coding,0,0,0,0
IQCJ,protein_coding,0.0170759951001836,0,0.17098703322483838,2
IQCJ-SCHIP1,protein_coding,0.04594538878188929,0,0.2867252959015448,5
IRGC,protein_coding,0.02143629111607509,0,0.16120940248100915,3
IRS4,protein_coding,0,0,0,0
IRX1,protein_coding,0,0,0,0
IRX2,protein_coding,0.009219746039993227,0,0.18439492079986453,1
IRX3,protein_coding,0.05271500212229743,0,0.5009228043732911,4
IRX4,protein_coding,0.004609873019996613,0,0.09219746039993226,1
IRX5,protein_coding,0.124838893301669,0,1.1886885750305074,4
IRX6,protein_coding,0.05778466532803217,0,0.511598606336501,6
ISL1,protein_coding,0.014428183360304764,0,0.20307015059367609,2
ISLR,protein_coding,0.04879398234530139,0,0.37569210327996827,5
ISM1,protein_coding,0.04533814315731887,0,0.3162743203863009,5
ISM2,protein_coding,0.0217428161493255,0,0.25046140218664553,2
ISX,protein_coding,0.007531024703935988,0,0.15062049407871977,1
ITGA8,protein_coding,0.09706306301652633,0,0.5009228043732911,6
ITGB6,protein_coding,0.033973037677836014,0,0.2765923811997968,4
ITGBL1,protein_coding,0.04723182294628768,0,0.346353707229376,5
ITIH2,protein_coding,0.14804083351047212,0,0.5195305608440639,11
ITIH5,protein_coding,0.05701240516902744,0,0.34197406644967676,5
ITIH6,protein_coding,0.0234696416815302,0,0.17932005425414313,3
ITLN1,protein_coding,0.04436503989519072,0,0.30124098815743955,4
ITLN2,protein_coding,0.004609873019996613,0,0.09219746039993226,1
IVL,protein_coding,0.008884548850617572,0,0.09219746039993226,2
IYD,protein_coding,0.052078482393569527,0,0.5009228043732911,4
IZUMO1,protein_coding,0.12135027442220583,0,0.692707414458752,8
IZUMO1R,protein_coding,0.004609873019996613,0,0.09219746039993226,1
IZUMO2,protein_coding,0,0,0,0
IZUMO3,protein_coding,0.017258047698161548,0,0.345160953963231,1
JAG2,protein_coding,0.20139116746424585,0,0.7172802170165725,12
JPH1,protein_coding,0.07460959296667105,0,0.3224188049620183,7
JPH2,protein_coding,0.05858076523659157,0,0.3962295250101691,5
KAAG1,protein_coding,0.013809087558565558,0,0.17932005425414313,3
KANK3,protein_coding,0.15813535039975096,0,1.1150542063430071,9
KANK4,protein_coding,0.03948738634224434,0,0.23379185152354576,5
KAZALD1,protein_coding,0.10416580265376743,0,0.658679869379461,8
KBTBD12,protein_coding,0.18795458759312839,0,1.8320232904241542,7
KBTBD13,protein_coding,0.005068428210650032,0,0.10136856421300064,1
KCNA1,protein_coding,0.04878006869999146,0,0.5943442875152537,4
KCNA4,protein_coding,0.022714167910607413,0,0.36878984159972905,2
KCNA5,protein_coding,0.1703891836822954,0,1.8276313553430847,6
KCNA7,protein_coding,0.05789478351480281,0,0.4836282074430275,5
KCNB1,protein_coding,0.05142155354668024,0,0.5009228043732911,4
KCNB2,protein_coding,0.05056804055585703,0,0.25648054983725754,6
KCNC1,protein_coding,0.24242006715722014,0,1.3775377120265504,13
KCNC2,protein_coding,0.018784605163998415,0,0.37569210327996827,1
KCND2,protein_coding,0.05322037199124406,0,0.40547425685200256,4
KCNE2,protein_coding,0.016029788681871993,0,0.12523070109332277,3
KCNE4,protein_coding,0.011419915661875378,0,0.12523070109332277,2
KCNF1,protein_coding,0.004609873019996613,0,0.09219746039993226,1
KCNG3,protein_coding,0.01087140807466275,0,0.12523070109332277,2
KCNG4,protein_coding,0.025170305941239274,0,0.27680685351846207,3
KCNH1,protein_coding,0.14933213814318674,0,0.733521722345154,10
KCNH5,protein_coding,0.04642521000071437,0,0.36878984159972905,4
KCNH6,protein_coding,0.1406815787886261,0,1.434560434033145,7
KCNH7,protein_coding,0.21502759638957653,0,0.8182714803324102,14
KCNIP1,protein_coding,0.03791008932924587,0,0.37569210327996827,3
KCNIP3,protein_coding,0.1565433414622287,0,0.8766149076532593,10
KCNJ12,protein_coding,0.0934320101782476,0,0.4518614822361593,7
KCNJ16,protein_coding,0.029985134144454313,0,0.19811476250508456,4
KCNJ18,protein_coding,0,0,0,0
KCNJ3,protein_coding,0.0320435967137241,0,0.2765923811997968,3
KCNJ4,protein_coding,0.021542641858618886,0,0.25986580394753933,2
KCNJ6,protein_coding,0.22729030166046676,0,1.2907644455990517,12
KCNJ8,protein_coding,0.004609873019996613,0,0.09219746039993226,1
KCNK1,protein_coding,0,0,0,0
KCNK10,protein_coding,0.21891414623609928,0,1.2456308408330794,11
KCNK15,protein_coding,0.017258047698161548,0,0.345160953963231,1
